IMI;FINANCIAMENTO_UNIAO_EUROPEIA;TAXAS_MULTAS_OUTROS_IMPOSTOS;DSC_AUTARQUIA;IMPOSTOS_MUNICIPAIS;IUC;TRANSFERENCIAS_ORCAMENTO_ESTADO;ldk;IMT;CODIGO_PERIODO;CODIGOINE;VENDA_BENS_SERVICOS;DERRAMA_IRC;RECEITAS_TOTAIS;OUTRAS_RECEITAS
5150309.93;9679.46;973881.9;MOITA;8121041.95;892451.78;7863243.94;T3_1506;927321.86;T3;1506;5954326.42;177076.48;22484100.44;535808.67
1325185.55;340333.11;144737.88;MONÇÃO;2358958.22;355448.36;5872041;T3_1604;533586.43;T3;1604;1826515.81;0;11583397.32;1185549.18
445823.22;266639.4;98830.88;MONCHIQUE;951723.59;79526.39;4694337;T3_0809;327543.1;T3;0809;517755.06;0;7077580.97;647125.92
423042.02;540619.65;51236.02;MONDIM DE BASTO;638163.39;90655.13;4163621.44;T3_1705;73230.22;T3;1705;443634.83;0;6456549.08;670509.77
177609.94;44509.42;31820.64;MONFORTE;265213.68;36041.43;3041928;T3_1211;19741.67;T3;1211;325208.33;0;4230945.6;554086.17
849073.96;678473.19;243001.62;MONTALEGRE;1346992.21;164841.32;7498008;T3_1706;90075.31;T3;1706;2850097.33;0;13566470.89;1192900.16
885366.96;105543.2;95499.37;MONTEMOR-O-NOVO;1496513;161143.53;5234108;T3_0706;188943.34;T3;0706;1392832.99;165559.8;8449379.15;220381.96
1925446.58;1396878.45;1078607.21;MONTEMOR-O-VELHO;3744307.69;403306.64;5647608;T3_0610;210897.81;T3;0610;1433712.09;126049.45;12521909.18;299402.95
5356702.8;0;785638.85;MONTIJO;8517278.44;849618.06;4101210;T3_1507;1045556.27;T3;1507;2757437.58;479762.46;17814966.94;2439040.92
281628.08;731552.79;33634.14;MORA;547504.84;67131.22;3364839;T3_0707;116292.5;T3;0707;778712.76;48818.9;5524142.77;101533.38
788632.27;84393.13;90671.93;MORTÁGUA;1186497.19;156395.09;3905181;T3_1808;150797.9;T3;1808;863690.33;0;6389777.3;350015.65
703475.29;122921.12;68766.68;MOURA;1528066.41;195061.2;6998769;T3_0210;341312.53;T3;0210;1187689.62;219450.71;10689329.57;851883.42
182304.71;0;9586.97;MOURÃO;352946.69;31331.95;2681550.5;T3_0708;113465.26;T3;0708;504374.42;16257.8;4019574.28;480702.67
307639.85;0;78505.79;MURÇA;478279.55;70978.89;3370149;T3_1707;21155.02;T3;1707;499789.89;0;4888639.47;540421.03
1075101.57;231504.82;98212.71;MURTOSA;1434465.02;175104.53;2715192;T3_0112;74921.32;T3;0112;751837.01;11124.89;5224369.43;91370.58
3128918.12;3160639.66;324992.53;NAZARÉ;4798507.48;262988.27;2580948;T3_1011;976671.23;T3;1011;1897161.91;104937.33;21080110.95;8642853.9
1379910.74;98194.65;99178.33;NELAS;1888580.88;221647.63;3645828;T3_1809;112533.34;T3;1809;1346835.57;75310.84;16160316.37;9180877.27
508121.38;880383;51332.57;NISA;739585.52;75382.48;4924341;T3_1212;104749.09;T3;1212;1069966.62;0;8349938.9;735662.76
361151.96;31768.17;13399.57;NORDESTE;471818.6;44947.14;3200428.15;T3_4202;47996.21;T3;4202;51028.93;4323.72;3864792.22;109748.37
2148433.46;321978.37;218277.4;ÓBIDOS;3794621.63;220008.71;1624986;T3_1012;1207902.06;T3;1012;1986927.66;0;9332800.04;1604286.38
2389338.97;880726.91;388883.11;ODEMIRA;3799546.79;357236.98;10555839;T3_0211;569689.7;T3;0211;3567130.93;94398.03;19311854.79;508611.16
13692019.63;8765.88;3487519.63;ODIVELAS;24712496.76;2262232.9;11262924;T3_1116;4259247.2;T3;1116;6038466.27;1011477.4;47350657.02;5328004.11
21828345.89;28774.79;2324764.22;OEIRAS;52685600.18;9116296.93;13162833;T3_1110;7097163.88;T3;1110;11113818.5;12319029.26;79001426.68;2010400.21
323465.8;244370;28565.52;OLEIROS;446725.65;51227.03;4554909;T3_0506;43467.3;T3;0506;1062787.92;0;7433315.68;1124523.11
4559914.25;368505.26;339689.11;OLHÃO;7616527.39;798107.2;5030369.99;T3_0810;1918816.83;T3;0810;1054230.77;0;16909503.31;2839869.9
4870630.18;2289847.28;856708.44;OLIVEIRA DE AZEMÉIS;8761454.96;1092407.36;9292203;T3_0113;841443.99;T3;0113;2650819.03;1100264.99;25733369.05;2739044.78
718312.4;1385108.24;121412.59;OLIVEIRA DE FRADES;1298613.44;148392.35;3367665;T3_1810;86630.14;T3;1810;637839.63;223865.96;10092346.06;3403119.75
2095556.79;2106924.73;122162.64;OLIVEIRA DO BAIRRO;3563674.34;425483.35;4929867;T3_0114;384081.79;T3;0114;1718565.58;536389.77;14098365.32;1779333.67
1478696.47;473695.39;867409.6;OLIVEIRA DO HOSPITAL;2947763.85;307074.81;5236101;T3_0611;294582.97;T3;0611;1535297.77;0;10610087.85;417229.84
4652331.69;769289.1;1145146.32;OURÉM;7640827.63;767825.02;8454474;T3_1421;620286.65;T3;1421;1871647.22;455237.95;21241842.9;2505604.95
382182.77;228312.21;25758.73;OURIQUE;617568.68;76535.89;4700457;T3_0212;103414.91;T3;0212;479326.06;29676.38;7126245.1;1100581.15
5669240.56;1327585.52;503397.93;OVAR;8784317.82;873566.77;5642613;T3_0115;781720.78;T3;0115;3691199.01;956391.78;20177367.53;731652.18
2977950.52;1999710.5;395913.77;PAÇOS DE FERREIRA;5495642.55;721688.64;6476202;T3_1309;813702.39;T3;1309;2053270.66;586387.23;18541756.6;2516930.89
8879289.84;46076.23;1597093.05;PALMELA;16269597.69;1193774.75;5684969.93;T3_1508;2045530.49;T3;1508;6861432.42;2553909.56;29561630.17;699553.9
317807.72;415304.73;26863.68;PAMPILHOSA DA SERRA;402268.67;39913.38;4220877;T3_0612;17683.89;T3;0612;365494.03;0;7609885.91;2205941.48
6037675.09;1515946.91;993690.28;PAREDES;10261219.65;1230581.26;10741842;T3_1310;1363163.97;T3;1310;3248947.54;636109.05;34454187.12;8686231.02
628004.38;1245481.91;64596.31;PAREDES DE COURA;945297.17;141309.19;4723812;T3_1605;66161.3;T3;1605;1008836.46;45225.99;8538660.82;615233.28
346026.16;87106.86;36215.28;PEDRÓGÃO GRANDE;504712.57;56051.4;2773945.1;T3_1013;66419.73;T3;1013;584411.97;0;4063627.07;113450.57
799150.28;101611.22;205761.6;PENACOVA;1319269.37;220178.36;4613193;T3_0613;94179.13;T3;0613;1626515.88;0;7933570.92;272981.45
3625118.4;2594976.4;695978.22;PENAFIEL;6652004.11;1020318.88;11453915.02;T3_1311;734124.3;T3;1311;2943309.5;576464.31;25597855.76;1953650.73
450993.93;208807.2;81498.37;PENALVA DO CASTELO;705298.67;113346.47;3752460;T3_1811;59459.9;T3;1811;586850.81;0;5477505.88;224089.2
364983.14;223258.48;215664.51;PENAMACOR;710429.78;71841.36;4741911;T3_0507;57940.77;T3;0507;794724.81;0;7402653.18;932329.11
226553.4;249350.35;12777.98;PENEDONO;306059.94;43779.52;2952904;T3_1812;22949.04;T3;1812;265002;0;3966686.38;193370.09
426185.59;676873.74;22621.5;PENELA;580122.64;84545.17;2899125;T3_0614;46770.38;T3;0614;618309.23;0;5110468.06;336037.45
2981229.81;404567.63;170072.49;PENICHE;4267369.58;437391.05;3580056;T3_1014;564140.67;T3;1014;2901617.27;114535.56;12219310.73;1065700.25
1026363.29;3576045.32;342318.98;PESO DA RÉGUA;1855956.28;226564.81;4675302.49;T3_1708;260709.2;T3;1708;1413333.36;0;12912070.17;1391432.72
562683.79;13436.6;462459.09;PINHEL;1227932.79;136924.21;5532588;T3_0910;65865.7;T3;0910;868073.09;0;8863013.62;1220983.14
4881054.86;3075108.56;411781.57;POMBAL;8043849.22;1016407.64;9824238.01;T3_1015;1224246.61;T3;1015;5907637.22;510358.54;27806641.39;955808.38
5019657.06;2046938.48;711752.51;PONTA DELGADA;9692161.45;1022947.64;10713582;T3_4203;1237731.66;T3;4203;3068717.87;1700072.58;25717801.14;196401.34
555478.66;171161.51;196668.6;PONTA DO SOL;918388.9;116928.62;2724462;T3_3105;49313.02;T3;3105;529612.81;0;4381667.08;38041.86
945318.17;603637.13;176953.78;PONTE DA BARCA;1352399.21;92855.85;4400802;T3_1606;137271.41;T3;1606;1166642.39;0;9550780.82;2027300.09
2513933.52;1722478.14;537698.99;PONTE DE LIMA;4120566.22;654114.03;8694904.05;T3_1607;414819.68;T3;1607;3221597.62;0;19997074.08;2237528.05
1029336.94;72700.11;55773.62;PONTE DE SOR;1468018.58;225230.5;6078024;T3_1213;157677.52;T3;1213;1914963.77;0;13091208.23;3557501.77
2245212.52;432533.66;342357.39;PORTALEGRE;3660448.63;373611.33;5884548.5;T3_1214;682707.27;T3;1214;2621954.04;16560.12;12980937.14;381452.31
302406.93;103543.45;14643.62;PORTEL;533202.86;78012.11;4559996.97;T3_0709;122148.7;T3;0709;665191.2;15991.5;6347605.92;485671.44
16586855.67;191683.42;1060717.85;PORTIMÃO;23256703.49;1093109.19;3592206;T3_0811;3919398.35;T3;0811;2781466.31;596622.43;38217038.5;8394979.28
29860103.33;2830877.33;10198327.98;PORTO;72437504.83;4456099.37;18798471;T3_1312;20313020.09;T3;1312;18475581.52;7609954.06;117128241.54;4585806.86
2038047.42;118138.94;261000.03;PORTO DE MÓS;3331471.67;416550.62;5059890;T3_1016;282338.65;T3;1016;2623997.33;333534.95;12125116.59;991618.65
211879.29;0;53190.94;PORTO MONIZ;308839.44;32108.91;2720241;T3_3106;11660.3;T3;3106;566602.39;0;3604716.52;9033.69
1639474.97;0;72313.94;PORTO SANTO;2091977.99;114736.48;1279404;T3_3201;204115.98;T3;3201;89537.68;61336.62;3468696.3;7776.63
1791230.83;1412295.5;421287.75;PÓVOA DE LANHOSO;2768068.36;363837.02;5331663;T3_0309;191712.76;T3;0309;1475487.82;0;11395056.99;407542.31
6192607.69;2515746.51;1505928.01;PÓVOA DE VARZIM;10030548.32;1019444.19;6116877;T3_1313;1312568.43;T3;1313;9984205.65;0;32540217.84;3892840.36
373194.58;204187.7;28137.67;POVOAÇÃO;539968.32;59699.54;3090333.16;T3_4204;69848.37;T3;4204;604446.89;9088.16;4478683.83;39747.76
1074582.95;381324.78;98306.99;PRAIA DA VITÓRIA;1753429.11;275773.75;5019993;T3_4302;118219;T3;4302;272997.89;186546.42;8448670.1;1020925.32
417548.67;2500;29521.01;PROENÇA-A-NOVA;605186.45;93762.64;4612149;T3_0508;64354.13;T3;0508;1394754.21;0;6811568.23;196978.57
473670.12;317335.94;153415.17;REDONDO;872867.22;79921.25;3443850;T3_0710;165860.68;T3;0710;761346.91;0;5991490.55;596090.48
903139.26;560676.61;225797.41;REGUENGOS DE MONSARAZ;1614565.53;145205.92;4105131;T3_0711;275734.12;T3;0711;1713094.09;64688.82;9383144.53;1389677.3
825663.33;645191.53;133067.76;RESENDE;1220271.32;132019.98;4327965;T3_1813;100626.92;T3;1813;904657.98;28893.33;7815331.92;717246.09
680488.98;34769.24;130943.4;RIBEIRA BRAVA;1160794.85;168716.24;3461517;T3_3107;180646.23;T3;3107;378350.27;0;5125128.47;89697.11
448426.28;638333.03;302837.9;RIBEIRA DE PENA;939249.08;85009.01;3738888;T3_1709;46943.33;T3;1709;2242471.41;56032.56;7754135.46;195193.94
1431286.88;1759061.82;105141.01;RIBEIRA GRANDE;2600603.07;288936.67;6859134;T3_4205;526875.82;T3;4205;3059773.39;248362.69;15343249.53;1064677.25
2015000.56;258809.92;363171.68;RIO MAIOR;3329781.82;353937.37;4560993;T3_1414;241714.92;T3;1414;2835009.02;355957.29;13069857.35;2085263.59
394673.28;267216.5;122945.71;SABROSA;730312.92;89725.34;3611871;T3_1710;122968.59;T3;1710;428782.44;0;5185667.44;147484.58
1025459.24;86000.46;296452.18;SABUGAL;1538603.18;172086.76;7528176;T3_0911;44605;T3;0911;1354215.7;0;11499379.01;992383.67
1292358.69;0;149840.28;SALVATERRA DE MAGOS;2485066.11;346121.39;4008204.01;T3_1415;584274;T3;1415;1092821.19;112471.75;7964887.6;378796.29
1145656.54;41112.75;183695.02;SANTA COMBA DÃO;1683714.21;170187.05;3129070.28;T3_1814;131568.18;T3;1814;594049.59;52607.42;7138843.76;1690896.93
3417089.1;3415.7;1075640.93;SANTA CRUZ;5949082.06;717787.2;4629807;T3_3108;738564.83;T3;3108;3291276.68;0;15636328.27;1762746.83
321916.11;0;44620.1;SANTA CRUZ DA GRACIOSA;466163.24;66822.41;1866448;T3_4401;32804.62;T3;4401;203951.76;0;2697182.47;160619.47
99134.28;379170.46;4878.91;SANTA CRUZ DAS FLORES;154249.13;32915.21;1735163.99;T3_4802;17320.73;T3;4802;12304.38;0;2311312.45;30424.49
11521779.29;3224534.68;924060.84;SANTA MARIA DA FEIRA;19100408.15;2356280.08;13454775;T3_0109;2045794.13;T3;0109;6271153.09;2252493.81;44691395.86;2640524.94
297224.53;2446683.31;45952.13;SANTA MARTA DE PENAGUIÃO;563216.57;95996.37;3122577;T3_1711;124043.54;T3;1711;772001.06;0;7395258.44;490780.5
451332.31;95344.96;69304.79;SANTANA;647777.55;100688.98;3984678;T3_3109;26451.47;T3;3109;40811.82;0;4786523.68;17911.35
6601047.71;1112043.63;703274.1;SANTARÉM;9979736.24;968820.41;9676908;T3_1416;1082171.41;T3;1416;2735131.57;624422.61;27426432.76;3922613.32
2875929.75;0;154959.07;SANTIAGO DO CACÉM;4209187.69;508971.89;8585010;T3_1509;430783.4;T3;1509;3386939.06;238543.58;17025234.92;844098.17
4767476.95;4556672.22;662696.49;SANTO TIRSO;8307607.24;1033164.49;10123919.98;T3_1314;871393.08;T3;1314;2753002;972876.23;27552849.48;1811648.04
1293968.76;975287.97;316232.9;SÃO BRÁS DE ALPORTEL;2234475.57;223891.58;2745234;T3_0812;400382.33;T3;0812;1490211.99;0;8000922.03;555712.5
2160475.83;324807.24;165514.56;SÃO JOÃO DA MADEIRA;3905830.83;361760.29;3067596;T3_0116;472269.69;T3;0116;2264086.21;745810.46;11697536.04;2135215.76
376671.78;506215.16;156562.1;SÃO JOÃO DA PESQUEIRA;825837.38;88637.84;4493919.8;T3_1815;140080.8;T3;1815;848418.82;63884.86;6986981.32;312590.16
1060029.14;284440.08;201946.86;SÃO PEDRO DO SUL;1696657.84;248316.29;5904180;T3_1816;119483.57;T3;1816;1966917.14;66881.98;10694694.35;842499.29
242577.01;89331.61;13588.18;SÃO ROQUE DO PICO;369809.51;67556.93;2301993;T3_4603;46087.39;T3;4603;289033.74;0;3069115.37;18947.51
386257.01;0;76096.79;SÃO VICENTE;596282.96;73807.88;3139254;T3_3110;60121.28;T3;3110;172441.78;0;4498493.33;590514.59
242719.31;138530.58;17781.16;SARDOAL;357207.92;52342.54;2609181;T3_1417;28413.38;T3;1417;486390.04;15951.53;4494627.98;903318.44
908651.48;421592.34;214208.52;SÁTÃO;1415115.25;190646.4;4174002;T3_1817;101608.85;T3;1817;845240.49;0;7372631.72;516681.64
2214851.6;443955.43;1058348.16;SEIA;3921991.43;368594.27;7447986;T3_0912;252641.24;T3;0912;2599048.5;27556.16;15035769.63;622788.27
18347150.77;1181877.29;10345450.31;SEIXAL;35966763.12;2567600.81;10645875;T3_1510;3387744.65;T3;1510;10543815.91;1318816.58;58818748.02;480416.7
333621.4;958187.83;177996.65;SERNANCELHE;618835.32;83953.71;3781944;T3_1818;23263.56;T3;1818;878157.45;0;6397773.46;160648.86
755169.17;438373.9;160601.15;SERPA;1544740.96;200693.72;7854570;T3_0213;373237.16;T3;0213;1337548.36;55039.76;11362399.6;187166.38
715790.64;526053.35;242416.2;SERTÃ;1293454.09;170559.58;5564285;T3_0509;131153.02;T3;0509;1999255.1;33534.65;9515667.69;132620.15
8533868.09;133859.06;1442467.08;SESIMBRA;13384565.72;989531.46;3729771.01;T3_1511;2224282.16;T3;1511;9316182.63;194416.93;29101654.14;2537275.72
17028114.42;96219.05;2252603.14;SETÚBAL;25343484.9;2264014.47;8160273;T3_1512;3154215.93;T3;1512;9078075.18;644536.94;57217508.79;14539456.66
809385.35;89769.05;95007.03;SEVER DO VOUGA;1341295.68;187377.54;3726807.21;T3_0117;80088.97;T3;0117;570935.16;169436.79;6158379.47;429572.37
5072763.02;136562.61;600047.76;SILVES;8288947.56;692027.98;6136200;T3_0813;1924108.8;T3;0813;5060071.12;0;22323227.1;2701445.81
1549393.32;772875.63;572096.55;SINES;3216818.23;244928.28;2892421.5;T3_1513;850400.08;T3;1513;4742321.16;0;17606794.4;5982357.88
37098693.51;457878.68;5835734;SINTRA;69263365.77;7835078.53;23219811;T3_1111;10222546.71;T3;1111;8518656.48;8271313.02;116682574.42;15222862.49
768498.26;91059.6;351331.71;SOBRAL DE MONTE AGRAÇO;1645229.87;201601.2;2362500;T3_1112;232670.45;T3;1112;1388630.64;91128.25;5723842.01;236421.9
1392108.62;231344.1;185876.02;SOURE;1990872;284728.58;5256855;T3_0615;81824.65;T3;0615;1924038.87;46334.13;9734556.79;331446.82
358355.17;386664.6;41019.49;SOUSEL;567082.62;64868.53;2897406;T3_1215;90827.19;T3;1215;733502.19;12012.24;5180912.19;596256.78
683860.08;448185.52;380417.38;TÁBUA;1476617.93;192376.81;4129398;T3_0616;132168.69;T3;0616;422501.68;87794.97;7354916.07;878212.94
410649.75;410933.33;38702.8;TABUAÇO;602459.78;69402.69;3747897;T3_1819;59826.89;T3;1819;561045.43;23877.65;5617718.25;295382.71
523678.74;587678.85;66363.39;TAROUCA;793975.24;114187.91;3543795;T3_1820;89745.2;T3;1820;987495.05;0;7362237.98;1449293.84
5615565.41;508805.38;592503.52;TAVIRA;9806402.24;534136.14;4889277;T3_0814;3063024.25;T3;0814;2974966.79;1172.92;19329449.96;1149998.55
379068.66;380210.95;129389.56;TERRAS DE BOURO;649442.89;103321.54;4142784;T3_0310;37663.13;T3;0310;719212.29;0;6948947.36;1057297.23
2676562.22;1265970.7;444643.57;TOMAR;4188217.93;680296.34;6948036;T3_1418;386715.8;T3;1418;2588126.4;0;17644209.15;2653858.12
2066042.58;750566.94;229884.7;TONDELA;3905331.77;436623.26;7496541;T3_1821;639874.61;T3;1821;1671666.07;532906.62;14582294.19;758188.41
518759.21;970139.83;60925.66;TORRE DE MONCORVO;882848.17;98337.62;5407524;T3_0409;166116.19;T3;0409;1437315.89;38709.49;9381191.16;683363.27
3118256.94;1947645.16;572059.7;TORRES NOVAS;5240945.77;595562.58;6399225;T3_1419;416748.09;T3;1419;2195798.32;538318.46;17990411.57;2206797.32
9348507.62;3615487.8;1429024.07;TORRES VEDRAS;14334825.97;1343349.72;8690418;T3_1113;1943080.1;T3;1113;4617083.58;270864.46;38796361.33;7538545.98
613243.72;119106.72;149864.98;TRANCOSO;965059.19;139126.41;5003289;T3_0913;62824.08;T3;0913;388306;0;6807761.51;332000.6
4152995.69;3116103.85;596741.57;TROFA;7444712.07;687357.09;5089914;T3_1318;768171.45;T3;1318;480914.86;1239446.27;18179011.31;2047366.53
1965011.07;998100.01;248259.43;VAGOS;3503570.39;441813.31;4466624;T3_0118;660309.7;T3;0118;1014380.06;188176.88;10783082.47;800408.01
1784191.7;398522.81;312818;VALE DE CAMBRA;3274993;390041.94;4950468;T3_0119;228611.18;T3;0119;1757325.09;559330.18;10890262.31;508953.41
1158591.59;2670355.89;521157.86;VALENÇA;2365506.73;237727.14;4046643;T3_1608;177240.96;T3;1608;1629765.65;270789.18;11711945.41;999674.14
6367158.29;177900.85;589191.77;VALONGO;10530086.51;1388290.43;7233381;T3_1315;1296710.89;T3;1315;3731563.19;888735.13;22661872.53;988940.98
1057740.72;395103.21;293658.19;VALPAÇOS;1763837.39;221225.63;7100982;T3_1712;191212.85;T3;1712;2096782.46;0;11938488.26;581783.2
261734.85;652153.58;21935.36;VELAS;534929.55;81890.77;2915532;T3_4502;169368.57;T3;4502;455703.71;0;4577655.71;19336.87
893698.04;26339.55;385067.58;VENDAS NOVAS;1665960.23;182003.73;2714022;T3_0712;130590.54;T3;0712;1438008.78;74600.34;6091426.14;247095.58
336475.97;584342.18;53559.22;VIANA DO ALENTEJO;675132.21;77819.27;3132954;T3_0713;189758.49;T3;0713;663888.09;17519.26;5283810.14;227493.66
8280979.4;1219650.37;954215.48;VIANA DO CASTELO;14545771.2;1512142.05;11266569;T3_1609;1416176.52;T3;1609;3066409.18;2382257.75;39396064.76;9297665.01
345430.94;1423014.56;89764.87;VIDIGUEIRA;644942.81;84838.2;3023802;T3_0214;111603.53;T3;0214;987603.15;13305.27;7247171.18;1167808.66
707041.86;283967.39;80580.47;VIEIRA DO MINHO;1057826.53;168318.61;4783795.99;T3_0311;101885.59;T3;0311;1231467.84;0;9294958.27;1937900.52
245489.25;56173.95;67644.27;VILA DE REI;380895.25;36473.26;2797164;T3_0510;30268.96;T3;0510;227623.8;1019.51;3979758.62;517901.62
1372938.98;466079.03;115933.86;VILA DO BISPO;3015812.8;108439.41;2091802;T3_0815;1418500.55;T3;0815;2324271.56;0;8246900.51;348935.12
10368809.38;2100418.14;1157833.96;VILA DO CONDE;16927492.11;1304524.94;7181676;T3_1316;2407488.76;T3;1316;4619244.64;1688835.07;34079565.35;3250734.46
341164.9;202556.7;29653.16;VILA DO PORTO;538730.25;94073.37;2832957;T3_4101;73838.82;T3;4101;337643.48;0;3970185.84;58298.41
331978.64;17723.67;43811.51;VILA FLOR;495074.03;64881.97;4069271;T3_0410;54401.91;T3;0410;663941.91;0;5582761.69;336751.08
10329796.28;216932.16;1195928.26;VILA FRANCA DE XIRA;18718709.26;2143208.17;10024659;T3_1114;3258582.31;T3;1114;8087167.87;1791194.24;39007325.03;1959856.74
991480.32;1356776.48;176096.98;VILA FRANCA DO CAMPO;1455377.23;99148.42;3260376;T3_4206;145258.83;T3;4206;940460.6;43392.68;7126168.3;113177.99
417229.81;206571.53;494812.65;VILA NOVA DA BARQUINHA;1119084.27;121667.1;2346084;T3_1420;84887.99;T3;1420;644698.92;486.72;5270129.09;953690.37
862355.62;1880831.13;610843.84;VILA NOVA DE CERVEIRA;2368918.81;171617.07;4356891;T3_1610;595422.57;T3;1610;839102.79;128679.71;10259857.51;814113.78
10007867.45;1387537.1;1385678.9;VILA NOVA DE FAMALICÃO;16670123.34;2361156.17;14646780;T3_0312;2915420.82;T3;0312;12332228.23;0;52524318.45;7487649.78
482709.35;1012950.61;34951.95;VILA NOVA DE FOZ CÔA;714787.19;94358.98;4373334;T3_0914;102766.91;T3;0914;1002554.01;0;7967210.65;863584.84
29558527.33;2843541.33;1690159.18;VILA NOVA DE GAIA;46836613.48;5706120.58;20211093;T3_1317;6721563.51;T3;1317;8107026.1;3160242.88;90586949.44;12588675.53
424990.49;808376.66;171925.1;VILA NOVA DE PAIVA;706413.29;73916.95;2849073;T3_1822;35580.75;T3;1822;395700.52;0;5411445.84;651882.37
776810.43;202235.45;341631.71;VILA NOVA DE POIARES;1413480.19;122773.42;2999827;T3_0617;109599.87;T3;0617;726769.74;62664.76;6015161.21;672848.83
815248.87;2014612;917809.83;VILA POUCA DE AGUIAR;2530249.78;203441.37;5755266;T3_1713;137392.42;T3;1713;2114676.75;456357.29;13007719.69;592915.16
4136042.55;3826810.84;251203.46;VILA REAL;6430024.4;878311.82;8270415;T3_1714;769646.48;T3;1714;1992798.52;394820.09;21340172.11;820123.35
5179578.38;411609.02;742110.43;VILA REAL DE SANTO ANTÓNIO;7310436.35;321424.48;1890858;T3_0816;937064.06;T3;0816;3529972.07;130259;14351210.4;1208334.96
307876.74;205936.96;20814.08;VILA VELHA DE RÓDÃO;577572.48;35947.32;3294261;T3_0511;49075.91;T3;0511;619321.19;163858.43;5234824.29;537732.66
2275619.62;4255712.89;463971.03;VILA VERDE;4919337;779165.46;9321877;T3_0313;1113317.74;T3;0313;2665236.81;287263.15;22280564.08;1118400.38
482822.17;35998.13;119581.07;VILA VIÇOSA;956404.31;122625.91;2925027;T3_0714;128219.82;T3;0714;866977.91;103155.34;5345553.66;561146.31
308653.92;340879.1;23281.27;VIMIOSO;437569.64;61316.39;4472064;T3_0411;44318.06;T3;0411;312633.27;0;6283064.99;719918.98
432753.32;946460.96;65174.86;VINHAIS;624517.37;99146.44;6596154;T3_0412;27341.27;T3;0412;911140.58;101.48;9309910.57;231637.66
8890019.36;1335758.07;1068647.51;VISEU;13537172.47;1537379.48;11428794;T3_1823;2011778.18;T3;1823;4870068.86;29347.94;33189571.31;2017777.91
1863688.36;226253.67;444604.83;VIZELA;3569844.47;310277.19;4006176;T3_0314;665557.75;T3;0314;1615933.91;285716.34;13422002.22;4003794.17
525985.72;484450.18;83034.49;VOUZELA;918507.9;145246.4;3877065;T3_1824;85841.42;T3;1824;1191465.62;78399.87;6840568.15;369079.45
